,Employee_ID,Employee_Name,Age,Gender, MaritalStatus,Hire Date,Department,Position,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,Annual_Income,RelationshipSatisfaction,Working_hrs_perday,TotalWorkingYearsexperience,TrainingTimeinmonths,WorkLifeBalance,Behaviourial_Competence,OntimeDelivery,TicketSolvingManagements,Project_evlaution,Working_from_home,Psycho-social_indicators,overtime,PercentSalaryHike,Netconnectivity,PerformanceRating
3793,4793,Laura Costa,44,male,Married,31-07-1995,Research & Development,Healthcare Representative,Life Sciences,Low,Very_High,4,Very_High,6,Low,8,5,1,Better,Excellent,Excellent,good,13,No,low,1,11,Poor,Excellent
3794,4794,Debra Smith,30,Female,Single,26-12-1993,Sales,Sales Executive,Marketing,Medium,Medium,1,Medium,12,High,9,9,3,Bad,Excellent,Excellent,fair,11,Yes,good,1,6,Good,Excellent
3795,4795,Chad Reeves,38,male,Married,20-08-2016,Sales,Sales Executive,Technical Degree,Medium,Medium,3,Very_High,6,Very_High,10,4,4,Best,Verygood,Outstanding,fair,12,Yes,Outstanding,1,3,Good,Outstanding
3796,4796,Sarah Knight,21,Female,Married,12-06-2017,Sales,Manager,Medical,Very_High,Medium,2,Low,22,Medium,8,18,4,Bad,poor,Satisfactory,fair,7,No,Excellent,1,7,Poor,low
3797,4797,Christopher Benjamin,41,male,Divorsed,18-11-2021,Research & Development,Laboratory Technician,Medical,Low,Very_High,2,Very_High,12,Medium,9,8,3,Bad,Verygood,Satisfactory,satistfactory,9,No,Excellent,0,7,Poor,low
3798,4798,Tina Patel,38,Female,Married,03-12-1997,Research & Development,Manager R&D,Life Sciences,Very_High,Medium,4,High,12,Medium,9,6,3,Bad,Satisfactory,Outstanding,poor,10,No,good,0,3,Poor,Outstanding
3799,4799,Taylor Williams,22,Female,Divorsed,07-05-1998,Research & Development,Healthcare Representative,Life Sciences,Very_High,Very_High,5,Very_High,12,Low,10,7,4,Good,poor,Satisfactory,poor,7,Yes,Outstanding,0,15,Good,low
3800,4800,Alexander Thompson,35,male,Married,26-10-2004,Research & Development,Research Scientist,Medical,Very_High,Medium,2,Medium,22,Low,8,18,2,Best,Satisfactory,Good,fair,13,Yes,Outstanding,0,12,Good,good
3801,4801,Leah Woods,27,male,Married,17-05-2005,Sales,Sales Executive,Marketing,Low,High,2,Low,20,Low,9,12,4,Good,poor,Excellent,fair,11,Yes,Outstanding,0,1,Good,Excellent
3802,4802,Daniel Vargas,40,Female,Married,14-04-1996,Sales,Sales Representative,Marketing,Very_High,Low,2,Very_High,12,High,10,6,3,Bad,poor,Outstanding,Excellent,6,No,Excellent,1,1,Poor,Outstanding
3803,4803,Richard Buck,40,Female,Married,31-12-2004,Sales,Sales Executive,Medical,Low,Very_High,4,Medium,12,Very_High,9,10,4,Good,Satisfactory,Good,poor,13,No,Outstanding,0,9,Poor,good
3804,4804,Curtis Barber,58,Female,Married,16-10-1996,Research & Development,Manager R&D,Life Sciences,Low,Very_High,2,Low,25,High,9,25,1,Better,In-adequate,Excellent,fair,4,Yes,Excellent,0,8,Good,Excellent
3805,4805,Megan Cook,52,Female,Married,17-01-2021,Research & Development,Manager R&D,Medical,Medium,Very_High,4,Medium,20,Medium,10,11,4,Good,Satisfactory,Satisfactory,fair,10,Yes,low,0,4,Good,low
3806,4806,Rhonda Suarez,39,Female,Single,26-12-2004,Human Resources,Human Resources,Human Resources,Very_High,Medium,3,Very_High,6,Medium,8,4,1,Bad,Excellent,Excellent,poor,6,No,Outstanding,1,4,Poor,Excellent
3807,4807,Deborah Braun,35,Female,Married,10-10-2008,Sales,Sales Executive,Life Sciences,Very_High,High,5,Very_High,6,Very_High,8,4,6,Bad,Verygood,Excellent,Excellent,11,Yes,Outstanding,1,9,Good,Excellent
3808,4808,Kenneth Gates,30,male,Married,17-05-2011,Research & Development,Research Scientist,Other,High,Low,4,High,12,High,10,7,2,Better,In-adequate,Excellent,poor,10,Yes,low,0,13,Good,Excellent
3809,4809,Nicole Williamson,33,Female,Divorsed,11-04-1996,Sales,Sales Executive,Life Sciences,Very_High,High,5,Low,6,Very_High,9,3,1,Best,good,Excellent,poor,13,No,Outstanding,1,14,Poor,Excellent
3810,4810,Timothy Klein,31,Female,Single,05-05-2006,Research & Development,Manager R&D,Life Sciences,Low,High,1,Medium,22,Very_High,8,19,5,Best,Satisfactory,Good,good,9,Yes,Excellent,0,14,Good,good
3811,4811,Mike Aguirre,35,Female,Married,10-06-2011,Research & Development,Laboratory Technician,Medical,High,Low,4,Very_High,6,Low,9,3,1,Best,good,Excellent,Excellent,10,No,Excellent,1,11,Poor,Excellent
3812,4812,Shari Phillips,33,male,Married,24-02-2005,Sales,Sales Executive,Marketing,Medium,Low,3,Medium,6,High,8,5,6,Best,poor,Satisfactory,poor,13,Yes,low,1,3,Good,low
3813,4813,Kimberly Hendrix,26,Female,Divorsed,30-08-1996,Research & Development,Research Scientist,Technical Degree,High,Low,3,High,25,High,8,21,5,Good,Satisfactory,Excellent,satistfactory,4,Yes,Excellent,1,15,Good,Excellent
3814,4814,Marie Spence,40,Female,Single,16-01-2016,Research & Development,Laboratory Technician,Life Sciences,Very_High,Medium,1,Very_High,12,Low,9,10,1,Better,poor,Satisfactory,good,7,No,low,1,2,Poor,low
3815,4815,Erin Lopez,49,Female,Married,27-12-2001,Research & Development,Manufacturing Director,Life Sciences,High,Very_High,2,Very_High,12,Very_High,10,6,1,Best,poor,Excellent,good,8,No,good,0,15,Poor,Excellent
3816,4816,Stephen Santiago,38,Female,Divorsed,17-07-2014,Human Resources,Human Resources,Life Sciences,High,Low,2,High,12,Medium,8,8,5,Good,Excellent,Satisfactory,Excellent,11,Yes,low,0,10,Good,low
3817,4817,Thomas Carr,44,male,Divorsed,21-09-2005,Research & Development,Healthcare Representative,Life Sciences,High,Medium,2,Low,12,Medium,9,6,4,Best,Verygood,Satisfactory,Excellent,9,Yes,Excellent,0,9,Good,low
3818,4818,Daniel Riggs,52,male,Married,10-01-2014,Research & Development,Manager R&D,Life Sciences,High,Very_High,3,Very_High,6,Medium,8,2,3,Better,In-adequate,Satisfactory,poor,12,No,low,0,11,Poor,low
3819,4819,Jesse Landry,29,male,Single,16-07-2014,Sales,Sales Executive,Marketing,High,Low,3,Low,6,Medium,8,3,1,Good,Excellent,Outstanding,good,13,Yes,good,0,9,Good,Outstanding
3820,4820,Lee Carter,26,Female,Divorsed,18-05-2009,Sales,Sales Executive,Technical Degree,Very_High,Medium,3,Medium,25,Very_High,9,23,4,Bad,poor,Excellent,satistfactory,4,Yes,Excellent,0,10,Good,Excellent
3821,4821,Lisa Goodman,35,Female,Single,15-12-2017,Sales,Sales Representative,Medical,Low,Low,2,Low,6,Very_High,9,4,6,Best,poor,Good,satistfactory,5,Yes,Excellent,0,10,Good,good
3822,4822,Mario King,24,Female,Single,10-10-2008,Human Resources,Human Resources,Medical,High,High,5,Low,25,Low,8,22,6,Good,good,Outstanding,good,9,Yes,good,1,7,Good,Outstanding
3823,4823,Regina Quinn,22,Female,Single,09-09-2005,Research & Development,Manager R&D,Life Sciences,High,Medium,1,Medium,20,Medium,9,14,2,Good,In-adequate,Outstanding,fair,14,No,Outstanding,0,10,Poor,Outstanding
3824,4824,Lauren Oconnor,57,Female,Divorsed,12-12-2010,Research & Development,Research Scientist,Life Sciences,Low,Low,4,High,6,High,8,1,5,Best,good,Excellent,good,12,No,good,0,16,Poor,Excellent
3825,4825,Justin Greene,51,male,Married,21-12-2016,Research & Development,Research Scientist,Technical Degree,Very_High,Medium,1,Low,25,Very_High,10,22,6,Good,Verygood,Satisfactory,Excellent,12,Yes,low,0,10,Good,low
3826,4826,Daniel Ross,42,male,Single,03-11-2018,Sales,Sales Representative,Medical,Low,Medium,2,Low,12,High,9,7,2,Good,poor,Satisfactory,poor,8,Yes,low,0,2,Good,low
3827,4827,Amanda Herrera,53,Female,Married,01-07-2006,Sales,Sales Representative,Medical,High,High,1,Low,20,Very_High,8,13,5,Bad,Verygood,Good,poor,11,Yes,low,0,3,Good,good
3828,4828,Dr. Richard May,49,male,Married,20-08-1995,Research & Development,Research Scientist,Life Sciences,High,Very_High,2,Very_High,20,High,8,13,2,Bad,Satisfactory,Satisfactory,good,9,No,good,0,1,Poor,low
3829,4829,Kelly Nelson,49,Female,Single,15-11-2008,Sales,Sales Executive,Technical Degree,Very_High,Low,4,Medium,20,Very_High,10,14,3,Bad,poor,Outstanding,Excellent,11,Yes,low,1,8,Good,Outstanding
3830,4830,Jordan Schultz,56,Female,Single,21-10-2007,Sales,Sales Executive,Life Sciences,Medium,High,4,Low,6,Medium,9,2,5,Good,In-adequate,Outstanding,fair,5,No,Excellent,1,9,Poor,Outstanding
3831,4831,David Atkins,58,Female,Married,10-04-2021,Research & Development,Laboratory Technician,Life Sciences,High,Low,3,High,25,High,8,24,2,Bad,Excellent,Satisfactory,good,13,No,low,1,7,Poor,low
3832,4832,Eric Cohen,39,male,Married,28-11-2001,Research & Development,Research Scientist,Medical,Medium,Very_High,2,Medium,6,High,10,5,6,Better,good,Satisfactory,poor,5,No,Excellent,0,12,Poor,low
3833,4833,Amy Harrington,35,male,Married,01-02-2009,Research & Development,Manufacturing Director,Other,High,High,3,Very_High,22,Low,8,18,2,Better,In-adequate,Outstanding,satistfactory,11,No,low,0,13,Poor,Outstanding
3834,4834,Amy Cox,57,Female,Single,11-10-2020,Research & Development,Manufacturing Director,Life Sciences,Very_High,Medium,3,High,22,High,8,18,4,Best,In-adequate,Outstanding,poor,4,No,low,0,7,Poor,Outstanding
3835,4835,Mrs. Catherine Rodriguez,50,male,Single,20-11-2016,Human Resources,Human Resources,Human Resources,Low,Medium,3,Low,25,High,10,22,5,Better,poor,Excellent,fair,14,No,Outstanding,0,5,Poor,Excellent
3836,4836,Michael Drake,54,Female,Married,06-04-1998,Research & Development,Manager R&D,Life Sciences,Very_High,Medium,3,High,20,Low,9,11,1,Best,poor,Satisfactory,Excellent,14,Yes,good,0,3,Good,low
3837,4837,Nicole Gould,57,male,Married,17-09-1995,Research & Development,Research Scientist,Life Sciences,High,Very_High,2,Low,12,Medium,9,6,5,Better,In-adequate,Good,fair,4,Yes,Outstanding,1,1,Good,good
3838,4838,Lindsay Harris,32,male,Married,15-09-2015,Sales,Sales Executive,Medical,Low,Medium,2,Low,12,High,9,6,3,Bad,poor,Outstanding,good,7,No,good,1,4,Poor,Outstanding
3839,4839,Diane Young,27,Female,Married,03-12-1992,Research & Development,Manager,Medical,Low,High,4,High,22,Medium,9,20,1,Bad,Excellent,Outstanding,poor,11,Yes,low,0,15,Good,Outstanding
3840,4840,Cody Harrison,23,Female,Married,17-06-2018,Research & Development,Healthcare Representative,Life Sciences,Very_High,Medium,3,Very_High,25,Medium,10,22,4,Best,Excellent,Good,poor,14,Yes,Outstanding,0,15,Good,good
3841,4841,Jeffrey Hunter,46,Female,Married,28-10-1997,Research & Development,Research Scientist,Technical Degree,Low,Very_High,2,High,12,Low,10,7,3,Better,Satisfactory,Outstanding,poor,6,No,low,1,9,Poor,Outstanding
3842,4842,Taylor Green,51,Female,Single,14-07-2011,Research & Development,Manager R&D,Life Sciences,High,Very_High,1,Low,6,Low,8,3,1,Better,Verygood,Satisfactory,Excellent,10,Yes,Outstanding,0,4,Good,low
3843,4843,Karen Miller,44,Female,Married,10-12-2014,Sales,Sales Executive,Marketing,Low,Very_High,1,Very_High,22,High,9,20,1,Better,Verygood,Outstanding,fair,4,No,Excellent,0,12,Poor,Outstanding
3844,4844,Zachary Davis,22,Female,Divorsed,19-10-2020,Sales,Sales Executive,Marketing,Very_High,Low,5,Very_High,20,Very_High,10,12,2,Better,Excellent,Satisfactory,Excellent,7,No,Outstanding,0,1,Poor,low
3845,4845,Tina Madden,49,Female,Married,13-12-2002,Research & Development,Manager R&D,Medical,Low,Low,2,Low,20,Medium,8,12,3,Good,Excellent,Satisfactory,poor,5,Yes,good,1,1,Good,low
3846,4846,Thomas Johnson,30,Female,Single,06-10-1996,Sales,Sales Executive,Medical,Low,Low,1,High,6,Medium,9,3,4,Best,Verygood,Satisfactory,Excellent,13,No,Outstanding,0,1,Poor,low
3847,4847,Jennifer Reid,36,male,Single,08-05-2005,Sales,Sales Executive,Medical,Low,High,5,Low,6,Low,9,3,2,Better,Verygood,Good,good,12,No,low,1,7,Poor,good
3848,4848,Michael Watson,48,Female,Divorsed,27-06-1994,Research & Development,Laboratory Technician,Medical,Low,Low,4,Very_High,22,Very_High,9,16,1,Good,Satisfactory,Good,satistfactory,4,No,Excellent,0,11,Poor,good
3849,4849,Wendy Payne,33,Female,Married,07-11-2004,Research & Development,Manager R&D,Other,Medium,Low,1,Low,20,High,10,13,1,Bad,Excellent,Satisfactory,poor,5,No,Excellent,1,5,Poor,low
3850,4850,Rebecca Rivas,38,male,Married,30-10-2009,Research & Development,Manager R&D,Medical,Very_High,High,2,Very_High,20,Low,9,13,5,Best,Excellent,Satisfactory,fair,11,Yes,low,0,14,Good,low
3851,4851,Dr. Stephanie Bryant,41,male,Single,07-09-2018,Sales,Sales Executive,Marketing,Low,Very_High,3,Very_High,12,High,8,6,6,Good,In-adequate,Satisfactory,Excellent,11,Yes,low,1,14,Good,low
3852,4852,Anthony Garcia,55,male,Single,11-06-2000,Sales,Sales Executive,Life Sciences,Medium,Low,4,Low,6,High,8,3,6,Good,Satisfactory,Good,good,5,No,low,0,15,Poor,good
3853,4853,Mary Robinson,43,male,Married,26-05-2011,Sales,Sales Executive,Life Sciences,Low,Medium,5,Low,22,Medium,9,19,6,Bad,Excellent,Good,Excellent,14,Yes,low,0,8,Good,good
3854,4854,Tyler Lara,22,male,Married,10-06-2018,Research & Development,Manager R&D,Technical Degree,High,Medium,1,Low,20,High,9,11,2,Good,Verygood,Outstanding,Excellent,10,No,good,1,10,Poor,Outstanding
3855,4855,Ryan Brennan,49,male,Married,16-02-1998,Research & Development,Research Scientist,Other,Low,Very_High,5,Medium,6,Low,10,1,6,Best,Excellent,Satisfactory,Excellent,8,Yes,Excellent,1,1,Good,low
3856,4856,Timothy Munoz,32,male,Single,18-02-2021,Research & Development,Manager R&D,Technical Degree,High,Medium,2,High,20,Low,10,15,4,Bad,poor,Satisfactory,poor,6,No,Outstanding,0,14,Poor,low
3857,4857,Carol King,23,male,Married,03-07-2013,Sales,Sales Executive,Marketing,Low,High,1,Low,25,Low,10,25,2,Better,poor,Good,Excellent,12,No,Excellent,1,12,Poor,good
3858,4858,Ross Guerra,25,male,Married,08-09-1999,Research & Development,Manager R&D,Medical,Medium,High,1,High,25,Medium,8,24,5,Best,Excellent,Good,satistfactory,6,No,Excellent,0,12,Poor,good
3859,4859,Adam Gonzalez,42,male,Married,06-06-2020,Sales,Manager,Life Sciences,Medium,Medium,5,Very_High,22,Very_High,10,20,5,Better,In-adequate,Good,fair,11,No,Excellent,1,10,Poor,good
3860,4860,Samantha Smith,46,male,Married,03-08-2014,Research & Development,Research Scientist,Life Sciences,Very_High,High,5,Very_High,22,Medium,10,20,4,Best,good,Good,poor,5,Yes,Outstanding,0,10,Good,good
3861,4861,Eric Obrien,29,Female,Single,21-11-2004,Research & Development,Manager R&D,Life Sciences,Very_High,Very_High,2,High,6,Very_High,8,2,3,Better,Satisfactory,Good,poor,10,No,low,0,7,Poor,good
3862,4862,Jodi Alvarez,20,male,Single,12-08-2006,Research & Development,Manager R&D,Life Sciences,Very_High,Low,5,High,22,Medium,10,16,6,Good,poor,Satisfactory,good,4,No,Excellent,1,15,Poor,low
3863,4863,Carla Frederick,59,male,Married,25-10-2002,Sales,Sales Executive,Marketing,Medium,Medium,3,Very_High,6,Low,8,5,1,Better,In-adequate,Outstanding,satistfactory,12,No,low,1,1,Poor,Outstanding
3864,4864,Melissa Gonzalez,40,male,Divorsed,22-04-1999,Human Resources,Human Resources,Human Resources,Medium,High,4,High,22,Low,8,17,6,Better,Satisfactory,Good,fair,8,Yes,low,0,8,Good,good
3865,4865,Mary Wilson,25,Female,Single,31-08-2003,Sales,Sales Executive,Medical,Very_High,High,1,Medium,12,Very_High,10,6,6,Better,Satisfactory,Outstanding,Excellent,14,Yes,Outstanding,1,15,Good,Outstanding
3866,4866,Deborah Howard,56,male,Single,31-08-2006,Research & Development,Manager R&D,Medical,Medium,High,3,Low,12,Low,10,9,5,Best,good,Good,satistfactory,9,Yes,Outstanding,0,3,Good,good
3867,4867,Luis Gallagher,28,male,Divorsed,17-03-2013,Research & Development,Research Scientist,Medical,Low,High,2,Very_High,25,Medium,9,23,1,Bad,Satisfactory,Good,Excellent,5,Yes,Excellent,1,11,Good,good
3868,4868,Morgan Nunez,52,male,Single,11-08-1997,Research & Development,Manager R&D,Life Sciences,High,Very_High,3,High,25,High,8,22,5,Better,Satisfactory,Good,fair,13,Yes,good,1,3,Good,good
3869,4869,Jennifer Wilson,46,male,Married,19-11-1995,Sales,Sales Executive,Marketing,Very_High,Low,1,High,22,Very_High,9,19,3,Best,Verygood,Good,fair,6,No,Excellent,0,8,Poor,good
3870,4870,Michael Gray,47,male,Married,23-03-2017,Sales,Sales Executive,Medical,Low,High,2,High,20,Low,10,11,3,Good,Satisfactory,Excellent,good,12,Yes,Outstanding,0,3,Good,Excellent
3871,4871,Ashley Fischer,46,Female,Divorsed,05-09-1995,Research & Development,Laboratory Technician,Medical,High,Very_High,4,Very_High,22,Medium,8,16,6,Best,In-adequate,Excellent,poor,12,Yes,Excellent,0,9,Good,Excellent
3872,4872,Timothy Pitts,56,Female,Divorsed,12-10-2005,Research & Development,Manager R&D,Medical,Very_High,Very_High,4,Low,6,Low,8,4,3,Bad,poor,Excellent,fair,6,No,Excellent,0,5,Poor,Excellent
3873,4873,Deborah Dean,24,Female,Married,19-12-2009,Research & Development,Manager R&D,Technical Degree,Low,Low,1,Low,12,High,9,6,6,Best,good,Outstanding,poor,7,Yes,good,1,1,Good,Outstanding
3874,4874,Christopher Nichols,57,Female,Single,13-04-2002,Sales,Sales Representative,Life Sciences,High,Medium,2,Low,20,Low,10,14,3,Good,good,Outstanding,fair,7,Yes,good,0,10,Good,Outstanding
3875,4875,Russell Mcdonald,52,male,Single,26-04-2013,Sales,Sales Executive,Life Sciences,Very_High,Very_High,2,High,12,Low,10,10,3,Good,In-adequate,Good,poor,12,No,Excellent,1,10,Poor,good
3876,4876,Laura Craig,53,male,Single,24-05-2018,Sales,Sales Executive,Marketing,High,Medium,3,Low,25,High,8,25,3,Best,good,Outstanding,poor,10,Yes,Excellent,0,1,Good,Outstanding
3877,4877,Ricky Alexander,47,male,Married,14-07-2020,Research & Development,Manager R&D,Life Sciences,Medium,High,2,High,22,High,9,20,5,Better,Verygood,Satisfactory,fair,4,No,Excellent,1,13,Poor,low
3878,4878,Xavier Miller,35,Female,Single,28-02-2020,Sales,Sales Executive,Marketing,High,Low,4,High,25,Very_High,9,22,1,Better,Satisfactory,Excellent,poor,7,No,Excellent,0,4,Poor,Excellent
3879,4879,Susan Munoz,53,male,Married,11-01-2020,Sales,Sales Executive,Life Sciences,High,Very_High,5,High,12,Medium,8,7,6,Good,Verygood,Good,fair,4,No,Excellent,0,13,Poor,good
3880,4880,Daniel Koch,30,Female,Married,07-06-2016,Research & Development,Research Scientist,Life Sciences,High,Very_High,3,Low,20,Medium,10,12,5,Best,Satisfactory,Outstanding,poor,13,Yes,Outstanding,1,4,Good,Outstanding
3881,4881,Tyrone Watson,44,Female,Divorsed,23-06-1997,Research & Development,Manager R&D,Life Sciences,Very_High,High,3,Medium,25,Medium,10,21,2,Better,Verygood,Outstanding,good,13,No,Excellent,1,12,Poor,Outstanding
3882,4882,Aaron Bailey,39,male,Married,05-12-2005,Research & Development,Healthcare Representative,Life Sciences,Low,Low,1,Low,25,Very_High,9,25,2,Good,Satisfactory,Good,Excellent,14,Yes,low,0,4,Good,good
3883,4883,Brooke Williams,36,Female,Married,04-03-2012,Human Resources,Human Resources,Other,Very_High,Medium,1,Low,20,High,10,12,2,Bad,poor,Outstanding,good,10,Yes,low,0,9,Good,Outstanding
3884,4884,Tiffany Francis,48,male,Single,09-04-2010,Human Resources,Manager,Human Resources,Medium,Medium,4,Very_High,12,High,8,9,3,Best,Excellent,Satisfactory,fair,11,Yes,low,0,7,Good,low
3885,4885,Carol Sanford,39,Female,Single,08-03-2002,Research & Development,Manager R&D,Medical,Low,High,4,Very_High,20,Low,10,11,6,Bad,In-adequate,Outstanding,good,11,Yes,Outstanding,1,14,Good,Outstanding
3886,4886,Robert Chavez,58,Female,Single,11-12-2013,Sales,Sales Executive,Marketing,Medium,Very_High,4,Very_High,22,Very_High,8,19,5,Bad,Satisfactory,Satisfactory,good,8,Yes,low,1,12,Good,low
3887,4887,Catherine Schaefer,46,male,Married,24-04-2016,Research & Development,Research Scientist,Life Sciences,High,Medium,2,Medium,25,Medium,10,21,5,Better,Verygood,Excellent,poor,7,Yes,Outstanding,0,4,Good,Excellent
3888,4888,Randy Holland,44,Female,Married,16-02-2016,Research & Development,Research Director,Medical,High,Medium,5,Very_High,22,Low,9,17,4,Bad,Satisfactory,Outstanding,poor,10,Yes,Outstanding,1,9,Good,Outstanding
3889,4889,Jill Carroll,40,male,Married,22-02-2002,Research & Development,Manufacturing Director,Medical,Low,High,2,High,6,Very_High,10,1,2,Bad,Satisfactory,Outstanding,Excellent,10,No,Outstanding,1,5,Poor,Outstanding
3890,4890,Sarah Hernandez,44,Female,Single,21-07-2005,Research & Development,Healthcare Representative,Life Sciences,Medium,Medium,4,Very_High,22,Medium,8,19,5,Bad,Verygood,Excellent,poor,13,Yes,Outstanding,0,1,Good,Excellent
3891,4891,Elizabeth Smith,31,male,Single,17-09-2012,Research & Development,Laboratory Technician,Other,Medium,Very_High,5,Very_High,25,Very_High,10,21,3,Good,Satisfactory,Satisfactory,poor,6,No,Excellent,1,5,Poor,low
3892,4892,Susan Mitchell,51,male,Divorsed,02-08-2007,Research & Development,Laboratory Technician,Technical Degree,Medium,High,4,Very_High,12,Medium,10,8,3,Good,Excellent,Outstanding,satistfactory,7,Yes,good,1,5,Good,Outstanding
3893,4893,Brian Michael,27,male,Married,13-12-2006,Sales,Sales Executive,Marketing,Medium,High,5,Medium,20,Medium,8,12,5,Bad,good,Excellent,fair,4,No,low,1,4,Poor,Excellent
3894,4894,Brandon Parker,51,male,Single,28-09-2004,Human Resources,Human Resources,Human Resources,Medium,Very_High,2,High,25,Very_High,9,22,6,Best,Verygood,Outstanding,poor,13,Yes,Excellent,0,6,Good,Outstanding
3895,4895,William Coleman,27,male,Single,05-02-2012,Research & Development,Laboratory Technician,Medical,High,Medium,4,Very_High,6,Medium,9,4,5,Better,In-adequate,Satisfactory,fair,11,Yes,Outstanding,1,15,Good,low
